observation_id,route_id,timestamp
41987,GUTZZ BOOVE5,2020-08-28 01:40:07+00:00
41988,GUTZZ BOOVE5,2020-10-05 09:54:49+00:00
41989,GUTZZ BOOVE5,2020-05-18 13:18:57+00:00
41990,GUTZZ BOOVE5,2020-04-18 14:39:44+00:00
41991,GUTZZ BOOVE5,2020-01-24 23:10:01+00:00
41992,GUTZZ BOOVE5,2020-07-12 11:16:25+00:00
41993,GUTZZ BOOVE5,2020-12-05 00:57:24+00:00
41994,GUTZZ BOOVE5,2020-02-14 14:43:53+00:00
41995,GUTZZ BOOVE5,2020-03-13 18:14:01+00:00
41996,GUTZZ BOOVE5,2020-04-20 10:17:57+00:00
41997,GUTZZ BOOVE5,2020-11-23 10:02:10+00:00
41998,GUTZZ BOOVE5,2020-01-04 18:46:24+00:00
41999,GUTZZ BOOVE5,2020-10-19 22:20:02+00:00
42000,GUTZZ BOOVE5,2020-06-20 05:59:21+00:00
42001,GUTZZ BOOVE5,2020-03-16 09:20:23+00:00
42002,GUTZZ BOOVE5,2020-09-12 09:52:44+00:00
42003,GUTZZ BOOVE5,2020-12-14 18:56:27+00:00
42004,GUTZZ BOOVE5,2020-02-07 04:54:03+00:00
42005,GUTZZ BOOVE5,2020-02-08 10:36:46+00:00
42006,GUTZZ BOOVE5,2020-09-20 17:35:57+00:00
42007,GUTZZ BOOVE5,2020-11-02 10:54:47+00:00
42008,GUTZZ BOOVE5,2020-01-17 00:43:59+00:00
42009,GUTZZ BOOVE5,2020-04-01 01:52:24+00:00
42010,GUTZZ BOOVE5,2020-08-20 09:23:57+00:00
42011,GUTZZ BOOVE5,2020-04-09 21:09:27+00:00
42012,GUTZZ BOOVE5,2020-09-20 10:10:10+00:00
42013,GUTZZ BOOVE5,2020-05-30 10:05:31+00:00
42014,GUTZZ BOOVE5,2020-09-09 18:49:01+00:00
42015,GUTZZ BOOVE5,2020-04-26 09:01:09+00:00
42016,GUTZZ BOOVE5,2020-03-06 21:02:09+00:00
42017,GUTZZ BOOVE5,2020-12-28 19:05:04+00:00
42018,GUTZZ BOOVE5,2020-03-25 07:14:53+00:00
42019,GUTZZ BOOVE5,2020-01-12 01:02:10+00:00
42020,GUTZZ BOOVE5,2020-06-08 23:39:17+00:00
42021,GUTZZ BOOVE5,2020-02-28 16:48:03+00:00
42022,GUTZZ BOOVE5,2020-05-16 10:03:30+00:00
42023,GUTZZ BOOVE5,2020-10-10 09:58:22+00:00
42024,GUTZZ BOOVE5,2020-11-11 14:37:43+00:00
42025,GUTZZ BOOVE5,2020-03-10 13:35:08+00:00
42026,GUTZZ BOOVE5,2020-03-29 19:44:13+00:00
42027,GUTZZ BOOVE5,2020-06-21 16:44:30+00:00
42028,GUTZZ BOOVE5,2020-01-20 17:03:04+00:00
42029,GUTZZ BOOVE5,2020-08-04 13:18:48+00:00
42030,GUTZZ BOOVE5,2021-06-13 10:08:17+00:00
42031,GUTZZ BOOVE5,2021-05-31 21:25:34+00:00
42032,GUTZZ BOOVE5,2021-03-05 15:08:02+00:00
42034,GUTZZ BOOVE5,2021-03-17 17:47:49+00:00
42035,GUTZZ BOOVE5,2021-09-05 12:12:29+00:00
42036,GUTZZ BOOVE5,2021-04-10 01:44:40+00:00
42037,GUTZZ BOOVE5,2021-01-30 18:02:28+00:00
42038,GUTZZ BOOVE5,2021-08-01 13:53:02+00:00
42039,GUTZZ BOOVE5,2021-07-29 11:39:12+00:00
42040,GUTZZ BOOVE5,2021-06-02 23:01:23+00:00
42041,GUTZZ BOOVE5,2021-02-24 12:53:49+00:00
42042,GUTZZ BOOVE5,2021-03-24 08:50:16+00:00
42043,GUTZZ BOOVE5,2021-05-28 07:56:54+00:00
42044,GUTZZ BOOVE5,2021-09-11 10:55:15+00:00
42046,GUTZZ BOOVE5,2021-01-25 10:14:42+00:00
42047,GUTZZ BOOVE5,2021-06-21 16:16:41+00:00
42048,GUTZZ BOOVE5,2021-06-12 10:03:20+00:00
42049,GUTZZ BOOVE5,2021-01-14 12:29:43+00:00
42050,GUTZZ BOOVE5,2021-03-25 02:20:17+00:00
42051,GUTZZ BOOVE5,2021-09-09 09:09:30+00:00
42052,GUTZZ BOOVE5,2021-05-18 12:46:37+00:00
42053,GUTZZ BOOVE5,2021-08-01 23:10:55+00:00
42054,GUTZZ BOOVE5,2021-01-06 15:12:02+00:00
42055,GUTZZ BOOVE5,2021-06-01 08:35:20+00:00
42057,GUTZZ BOOVE5,2021-08-06 00:25:59+00:00
42059,GUTZZ BOOVE5,2021-01-19 05:23:33+00:00
42061,GUTZZ BOOVE5,2021-03-17 09:45:20+00:00
42063,GUTZZ BOOVE5,2021-09-07 09:53:18+00:00
42065,GUTZZ BOOVE5,2021-04-20 10:44:22+00:00
42066,GUTZZ BOOVE5,2021-06-12 09:19:19+00:00
42067,GUTZZ BOOVE5,2021-03-23 09:47:13+00:00
42068,GUTZZ BOOVE5,2021-05-29 13:44:17+00:00
42069,GUTZZ BOOVE5,2021-07-11 10:32:21+00:00
42070,GUTZZ BOOVE5,2021-03-15 16:09:16+00:00
42071,GUTZZ BOOVE5,2021-08-14 09:47:04+00:00
42072,GUTZZ BOOVE5,2021-07-19 21:36:32+00:00
42073,GUTZZ BOOVE5,2021-01-03 23:02:21+00:00
42074,GUTZZ BOOVE5,2021-05-04 08:45:05+00:00
42075,GUTZZ BOOVE5,2021-05-29 20:30:42+00:00
42076,GUTZZ BOOVE5,2021-05-06 15:41:16+00:00
42077,GUTZZ BOOVE5,2021-08-17 18:27:14+00:00
42079,GUTZZ BOOVE5,2021-02-21 19:11:57+00:00
42081,GUTZZ BOOVE5,2021-06-06 03:27:26+00:00
42082,GUTZZ BOOVE5,2021-09-08 15:44:53+00:00
42083,GUTZZ BOOVE5,2021-06-06 02:13:34+00:00
42084,GUTZZ BOOVE5,2021-04-30 10:08:35+00:00
42085,GUTZZ BOOVE5,2021-02-28 16:55:23+00:00
42087,GUTZZ BOOVE5,2021-04-07 13:05:13+00:00
42088,GUTZZ BOOVE5,2021-06-14 17:35:47+00:00
42089,GUTZZ BOOVE5,2021-07-19 09:33:59+00:00
42091,GUTZZ BOOVE5,2021-09-08 11:49:52+00:00
42092,GUTZZ BOOVE5,2021-07-02 11:32:24+00:00
42093,GUTZZ BOOVE5,2021-01-22 08:16:41+00:00
42094,GUTZZ BOOVE5,2021-04-15 20:39:32+00:00
42095,GUTZZ BOOVE5,2021-09-21 09:14:37+00:00
42098,GUTZZ BOOVE5,2021-02-06 16:57:33+00:00
42099,GUTZZ BOOVE5,2021-03-27 23:30:09+00:00
42101,GUTZZ BOOVE5,2021-03-23 15:52:09+00:00
42103,GUTZZ BOOVE5,2021-04-29 05:16:48+00:00
42104,GUTZZ BOOVE5,2021-05-27 09:12:20+00:00
42105,GUTZZ BOOVE5,2021-05-28 15:58:29+00:00
42106,GUTZZ BOOVE5,2021-02-08 21:43:52+00:00
42107,GUTZZ BOOVE5,2021-09-28 23:08:03+00:00
42108,GUTZZ BOOVE5,2021-07-03 17:29:03+00:00
42109,GUTZZ BOOVE5,2021-08-30 09:03:32+00:00
42110,GUTZZ BOOVE5,2021-06-14 03:34:26+00:00
42111,GUTZZ BOOVE5,2021-03-31 00:21:01+00:00
42112,GUTZZ BOOVE5,2021-01-31 02:09:11+00:00
42113,GUTZZ BOOVE5,2021-02-04 14:29:48+00:00
42114,GUTZZ BOOVE5,2021-05-08 09:49:24+00:00
42115,GUTZZ BOOVE5,2021-04-16 19:37:57+00:00
42118,GUTZZ BOOVE5,2021-04-12 21:58:20+00:00
42119,GUTZZ BOOVE5,2021-09-30 21:22:59+00:00
42120,GUTZZ BOOVE5,2021-09-15 09:07:16+00:00
42122,GUTZZ BOOVE5,2021-09-18 09:08:55+00:00
42123,GUTZZ BOOVE5,2021-06-07 12:09:54+00:00
42124,GUTZZ BOOVE5,2021-04-24 03:55:22+00:00
42125,GUTZZ BOOVE5,2021-02-17 10:00:53+00:00
42126,GUTZZ BOOVE5,2021-07-02 00:39:01+00:00
42127,GUTZZ BOOVE5,2021-05-09 15:43:38+00:00
42128,GUTZZ BOOVE5,2021-07-11 07:08:37+00:00
42129,GUTZZ BOOVE5,2021-06-12 09:26:19+00:00
42131,GUTZZ BOOVE5,2021-01-23 08:58:08+00:00
42132,GUTZZ BOOVE5,2021-05-05 15:54:57+00:00
42133,GUTZZ BOOVE5,2021-04-21 13:34:11+00:00
42134,GUTZZ BOOVE5,2021-08-01 20:41:30+00:00
42135,GUTZZ BOOVE5,2021-04-15 11:25:46+00:00
42136,GUTZZ BOOVE5,2021-08-17 21:53:36+00:00
42137,GUTZZ BOOVE5,2021-05-29 18:08:15+00:00
42138,GUTZZ BOOVE5,2021-02-07 06:41:53+00:00
42139,GUTZZ BOOVE5,2021-09-19 04:39:12+00:00
42140,GUTZZ BOOVE5,2021-09-06 09:38:15+00:00
42141,GUTZZ BOOVE5,2021-02-19 16:13:34+00:00
42143,GUTZZ BOOVE5,2021-01-02 18:36:19+00:00
42144,GUTZZ BOOVE5,2021-07-02 02:28:02+00:00
42146,GUTZZ BOOVE5,2021-05-27 09:27:49+00:00
42147,GUTZZ BOOVE5,2021-09-29 08:47:14+00:00
42148,GUTZZ BOOVE5,2021-03-23 18:13:10+00:00
42149,GUTZZ BOOVE5,2021-06-07 15:11:44+00:00
42150,GUTZZ BOOVE5,2021-05-31 23:11:13+00:00
42153,GUTZZ BOOVE5,2021-01-20 12:21:50+00:00
42155,GUTZZ BOOVE5,2021-01-30 21:46:58+00:00
42158,GUTZZ BOOVE5,2021-05-07 08:12:18+00:00
42159,GUTZZ BOOVE5,2021-05-28 08:08:34+00:00
42160,GUTZZ BOOVE5,2021-03-24 13:58:56+00:00
42161,GUTZZ BOOVE5,2021-02-05 10:53:20+00:00
42162,GUTZZ BOOVE5,2021-08-03 20:29:03+00:00
42163,GUTZZ BOOVE5,2021-06-14 22:20:13+00:00
42165,GUTZZ BOOVE5,2021-06-12 11:19:40+00:00
42166,GUTZZ BOOVE5,2021-02-02 10:36:47+00:00
42167,GUTZZ BOOVE5,2021-02-22 10:49:23+00:00
42168,GUTZZ BOOVE5,2021-04-01 13:38:52+00:00
42169,GUTZZ BOOVE5,2021-03-17 15:43:47+00:00
42171,GUTZZ BOOVE5,2021-07-29 11:45:21+00:00
42172,GUTZZ BOOVE5,2021-02-26 11:12:38+00:00
42173,GUTZZ BOOVE5,2021-04-30 10:11:54+00:00
42174,GUTZZ BOOVE5,2021-09-23 05:53:55+00:00
42176,GUTZZ BOOVE5,2021-08-14 20:39:32+00:00
42177,GUTZZ BOOVE5,2021-06-13 16:42:58+00:00
42178,GUTZZ BOOVE5,2021-05-30 02:04:54+00:00
42179,GUTZZ BOOVE5,2021-06-14 13:54:27+00:00
42180,GUTZZ BOOVE5,2021-07-21 11:29:40+00:00
42181,GUTZZ BOOVE5,2021-04-16 00:01:51+00:00
42182,GUTZZ BOOVE5,2021-06-02 22:47:42+00:00
42183,GUTZZ BOOVE5,2021-07-03 06:23:54+00:00
42184,GUTZZ BOOVE5,2021-07-11 08:47:13+00:00
42185,GUTZZ BOOVE5,2021-03-06 18:47:15+00:00
42186,GUTZZ BOOVE5,2021-03-26 04:28:09+00:00
42187,GUTZZ BOOVE5,2021-04-08 09:10:06+00:00
42188,GUTZZ BOOVE5,2021-04-25 03:34:59+00:00
42190,GUTZZ BOOVE5,2021-01-28 14:43:46+00:00
42191,GUTZZ BOOVE5,2021-03-20 08:41:46+00:00
42192,GUTZZ BOOVE5,2021-09-09 09:08:27+00:00
42193,GUTZZ BOOVE5,2021-02-16 16:28:28+00:00
42194,GUTZZ BOOVE5,2021-01-05 11:10:32+00:00
42195,GUTZZ BOOVE5,2021-01-18 03:07:58+00:00
42196,GUTZZ BOOVE5,2021-05-13 13:32:02+00:00
42198,GUTZZ BOOVE5,2021-05-08 09:55:59+00:00
42199,GUTZZ BOOVE5,2021-09-15 15:39:53+00:00
42200,GUTZZ BOOVE5,2021-08-06 01:38:27+00:00
42202,GUTZZ BOOVE5,2021-07-03 17:26:26+00:00
42203,GUTZZ BOOVE5,2021-09-08 12:55:33+00:00
42206,GUTZZ BOOVE5,2021-03-16 04:20:59+00:00
42207,GUTZZ BOOVE5,2021-03-23 13:45:51+00:00
42208,GUTZZ BOOVE5,2021-04-11 04:26:58+00:00
42212,GUTZZ BOOVE5,2021-05-28 21:59:34+00:00
42213,GUTZZ BOOVE5,2021-06-06 05:43:03+00:00
42214,GUTZZ BOOVE5,2021-09-07 09:47:28+00:00
42215,GUTZZ BOOVE5,2021-07-12 11:48:21+00:00
42216,GUTZZ BOOVE5,2021-03-29 00:11:32+00:00
42217,GUTZZ BOOVE5,2021-07-19 21:27:51+00:00
42218,GUTZZ BOOVE5,2021-03-02 10:20:06+00:00
42219,GUTZZ BOOVE5,2021-06-03 05:48:02+00:00
42220,GUTZZ BOOVE5,2021-09-11 10:55:15+00:00
42221,GUTZZ BOOVE5,2021-04-30 14:04:43+00:00
42222,GUTZZ BOOVE5,2021-04-19 02:06:09+00:00
42223,GUTZZ BOOVE5,2021-09-09 11:40:36+00:00
42224,GUTZZ BOOVE5,2021-05-18 20:14:48+00:00
42225,GUTZZ BOOVE5,2021-01-12 05:14:41+00:00
42226,GUTZZ BOOVE5,2021-06-22 13:40:43+00:00
42227,GUTZZ BOOVE5,2021-06-06 03:24:22+00:00
42228,GUTZZ BOOVE5,2021-08-30 22:09:51+00:00
42229,GUTZZ SOCKK4,2020-01-17 00:45:39+00:00
42230,GUTZZ SOCKK4,2020-02-21 16:57:45+00:00
42231,GUTZZ SOCKK4,2020-12-25 14:29:33+00:00
42232,GUTZZ SOCKK4,2020-02-01 23:15:03+00:00
42233,GUTZZ SOCKK4,2020-05-18 13:19:24+00:00
42234,GUTZZ SOCKK4,2020-09-19 10:16:31+00:00
42235,GUTZZ SOCKK4,2020-06-20 05:54:02+00:00
42236,GUTZZ SOCKK4,2020-11-11 14:33:10+00:00
42237,GUTZZ SOCKK4,2020-07-10 21:47:41+00:00
42238,GUTZZ SOCKK4,2020-09-13 10:08:36+00:00
42239,GUTZZ SOCKK4,2020-06-25 01:00:31+00:00
42240,GUTZZ SOCKK4,2020-11-26 00:40:09+00:00
42241,GUTZZ SOCKK4,2020-06-22 11:08:19+00:00
42242,GUTZZ SOCKK4,2020-08-21 16:01:22+00:00
42243,GUTZZ SOCKK4,2020-05-16 10:04:20+00:00
42244,GUTZZ SOCKK4,2020-10-30 23:59:11+00:00
42245,GUTZZ SOCKK4,2020-06-23 11:44:10+00:00
42246,GUTZZ SOCKK4,2020-08-21 21:07:23+00:00
42247,GUTZZ SOCKK4,2020-05-16 11:04:25+00:00
42248,GUTZZ SOCKK4,2020-01-27 00:49:44+00:00
42249,GUTZZ SOCKK4,2020-12-09 05:11:25+00:00
42250,GUTZZ SOCKK4,2020-07-31 06:52:01+00:00
42251,GUTZZ SOCKK4,2020-02-07 04:56:13+00:00
42252,GUTZZ SOCKK4,2020-08-02 10:01:01+00:00
42253,GUTZZ SOCKK4,2020-09-09 18:48:55+00:00
42254,GUTZZ SOCKK4,2020-04-18 14:26:29+00:00
42255,GUTZZ SOCKK4,2020-12-28 19:04:53+00:00
42256,GUTZZ SOCKK4,2020-08-20 09:23:52+00:00
42257,GUTZZ SOCKK4,2020-04-01 01:52:24+00:00
42258,GUTZZ SOCKK4,2020-03-29 19:40:54+00:00
42259,GUTZZ SOCKK4,2020-09-01 23:05:19+00:00
42260,GUTZZ SOCKK4,2020-10-10 10:06:22+00:00
42261,GUTZZ SOCKK4,2020-04-30 13:51:04+00:00
42262,GUTZZ SOCKK4,2020-05-27 10:31:53+00:00
42263,GUTZZ SOCKK4,2020-12-17 03:28:32+00:00
42264,GUTZZ SOCKK4,2020-07-06 05:37:59+00:00
42265,GUTZZ SOCKK4,2020-12-21 05:01:52+00:00
42266,GUTZZ SOCKK4,2020-03-10 13:36:32+00:00
42267,GUTZZ SOCKK4,2020-02-27 09:57:43+00:00
42268,GUTZZ SOCKK4,2020-08-04 13:19:37+00:00
42269,GUTZZ SOCKK4,2020-08-27 01:28:59+00:00
42270,GUTZZ SOCKK4,2020-10-19 22:26:46+00:00
42271,GUTZZ SOCKK4,2020-01-12 01:07:39+00:00
42272,GUTZZ SOCKK4,2020-06-21 20:10:21+00:00
42273,GUTZZ SOCKK4,2020-04-05 11:36:36+00:00
42274,GUTZZ SOCKK4,2020-02-08 10:40:02+00:00
42275,GUTZZ SOCKK4,2020-05-06 13:45:39+00:00
42276,GUTZZ SOCKK4,2020-03-13 18:16:21+00:00
42277,GUTZZ SOCKK4,2020-05-20 10:00:21+00:00
42278,GUTZZ SOCKK4,2020-04-15 09:54:16+00:00
42279,GUTZZ SOCKK4,2020-09-20 17:36:39+00:00
42280,GUTZZ SOCKK4,2020-11-02 10:47:24+00:00
42281,GUTZZ SOCKK4,2020-05-30 10:16:51+00:00
42282,GUTZZ SOCKK4,2020-10-24 21:47:52+00:00
42283,GUTZZ SOCKK4,2020-01-24 23:09:01+00:00
42284,GUTZZ SOCKK4,2020-03-16 09:12:53+00:00
42285,GUTZZ SOCKK4,2020-12-01 01:09:09+00:00
42286,GUTZZ SOCKK4,2020-09-30 01:44:50+00:00
42287,GUTZZ SOCKK4,2020-12-05 00:58:52+00:00
42288,GUTZZ SOCKK4,2020-10-29 09:55:19+00:00
42289,GUTZZ SOCKK4,2020-02-28 16:48:03+00:00
42290,GUTZZ SOCKK4,2020-06-08 23:39:43+00:00
42291,GUTZZ SOCKK4,2020-08-17 13:36:59+00:00
42292,GUTZZ SOCKK4,2020-02-14 14:41:19+00:00
42293,GUTZZ SOCKK4,2020-06-21 16:48:17+00:00
42294,GUTZZ SOCKK4,2020-06-11 09:39:26+00:00
42295,GUTZZ SOCKK4,2020-04-23 23:27:08+00:00
42296,GUTZZ SOCKK4,2020-11-16 00:42:13+00:00
42297,GUTZZ SOCKK4,2020-09-12 09:52:34+00:00
42298,GUTZZ SOCKK4,2020-03-06 21:02:09+00:00
42299,GUTZZ SOCKK4,2020-12-14 18:56:48+00:00
42300,GUTZZ SOCKK4,2020-01-20 17:01:33+00:00
42302,GUTZZ SOCKK4,2020-04-26 09:09:19+00:00
42303,GUTZZ SOCKK4,2020-10-13 05:41:42+00:00
42304,GUTZZ SOCKK4,2020-08-30 12:24:10+00:00
42305,GUTZZ SOCKK4,2020-01-04 18:49:30+00:00
42306,GUTZZ SOCKK4,2020-07-12 11:22:18+00:00
42307,GUTZZ SOCKK4,2020-10-05 09:55:36+00:00
42308,GUTZZ SOCKK4,2020-04-10 13:38:19+00:00
42309,GUTZZ SOCKK4,2020-04-20 10:14:59+00:00
42310,GUTZZ SOCKK4,2020-11-23 10:03:39+00:00
42311,GUTZZ SOCKK4,2020-08-05 16:06:58+00:00
42312,GUTZZ SOCKK4,2020-08-28 01:49:55+00:00
42313,GUTZZ SOCKK4,2020-10-02 13:22:11+00:00
42314,GUTZZ SOCKK4,2020-01-07 16:50:17+00:00
42315,GUTZZ SOCKK4,2020-04-09 21:09:27+00:00
42316,GUTZZ SOCKK4,2020-06-08 13:32:23+00:00
42317,GUTZZ SOCKK4,2020-09-24 19:42:44+00:00
42318,GUTZZ SOCKK4,2020-03-21 16:02:06+00:00
42319,GUTZZ SOCKK4,2020-11-13 22:57:25+00:00
42320,GUTZZ SOCKK4,2020-09-20 10:06:46+00:00
42321,GUTZZ SOCKK4,2020-10-16 14:11:56+00:00
42322,GUTZZ SOCKK4,2020-03-25 07:14:53+00:00
42323,GUTZZ SOCKK4,2020-05-09 10:29:56+00:00
42324,GUTZZ SOCKK4,2020-02-07 14:57:53+00:00
42325,GUTZZ SOCKK4,2020-04-03 13:05:02+00:00
42326,GUTZZ SOCKK4,2020-05-15 23:32:26+00:00
42327,GUTZZ SOCKK4,2020-10-12 09:28:20+00:00
42328,GUTZZ SOCKK4,2020-03-10 05:15:22+00:00
42329,GUTZZ SOCKK4,2020-09-13 10:04:56+00:00
42330,GUTZZ SOCKK4,2020-01-23 09:33:54+00:00
42331,GUTZZ SOCKK4,2020-10-15 11:25:17+00:00
42332,GUTZZ SOCKK4,2020-07-31 01:37:39+00:00
42333,GUTZZ SOCKK4,2020-04-24 19:23:34+00:00
42334,GUTZZ SOCKK4,2020-06-22 10:25:29+00:00
42335,GUTZZ SOCKK4,2020-03-30 23:24:19+00:00
42336,GUTZZ SOCKK4,2020-04-09 06:53:42+00:00
42337,GUTZZ SOCKK4,2020-11-22 07:40:37+00:00
42338,GUTZZ SOCKK4,2020-07-31 09:06:55+00:00
42339,GUTZZ SOCKK4,2020-03-13 08:01:14+00:00
42340,GUTZZ SOCKK4,2020-06-09 17:08:21+00:00
42341,GUTZZ SOCKK4,2020-11-15 04:56:26+00:00
42342,GUTZZ SOCKK4,2020-05-28 09:43:59+00:00
42343,GUTZZ SOCKK4,2020-01-15 20:52:04+00:00
42344,GUTZZ SOCKK4,2020-09-09 17:30:02+00:00
42345,GUTZZ SOCKK4,2020-04-22 21:22:44+00:00
42346,GUTZZ SOCKK4,2020-08-21 21:04:11+00:00
42347,GUTZZ SOCKK4,2020-09-20 04:58:21+00:00
42348,GUTZZ SOCKK4,2020-05-16 11:04:55+00:00
42349,GUTZZ SOCKK4,2020-09-09 18:49:01+00:00
42350,GUTZZ SOCKK4,2020-12-02 18:26:56+00:00
42351,GUTZZ SOCKK4,2020-09-13 04:19:14+00:00
42352,GUTZZ SOCKK4,2020-11-01 05:12:22+00:00
42353,GUTZZ SOCKK4,2020-05-08 10:07:15+00:00
42354,GUTZZ SOCKK4,2020-08-30 09:52:51+00:00
42355,GUTZZ SOCKK4,2020-12-30 12:07:53+00:00
42356,GUTZZ SOCKK4,2020-01-18 08:44:29+00:00
42357,GUTZZ SOCKK4,2020-02-04 12:26:18+00:00
42358,GUTZZ SOCKK4,2020-10-10 08:16:31+00:00
42359,GUTZZ SOCKK4,2020-04-17 13:33:44+00:00
42360,GUTZZ SOCKK4,2020-02-10 03:08:34+00:00
42361,GUTZZ SOCKK4,2020-10-23 10:40:05+00:00
42362,GUTZZ SOCKK4,2020-03-02 18:57:32+00:00
42363,GUTZZ SOCKK4,2020-12-23 16:03:57+00:00
42364,GUTZZ SOCKK4,2020-06-08 09:59:04+00:00
42365,GUTZZ SOCKK4,2020-03-28 11:49:45+00:00
42366,GUTZZ SOCKK4,2020-03-20 08:55:03+00:00
42367,GUTZZ SOCKK4,2020-10-29 09:55:19+00:00
42368,GUTZZ SOCKK4,2020-01-26 11:13:51+00:00
42369,GUTZZ SOCKK4,2020-11-27 08:39:07+00:00
42370,GUTZZ SOCKK4,2020-08-27 09:48:40+00:00
42371,GUTZZ SOCKK4,2020-10-01 09:59:19+00:00
42372,GUTZZ SOCKK4,2020-10-19 00:35:33+00:00
42373,GUTZZ SOCKK4,2020-05-16 10:22:11+00:00
42374,GUTZZ SOCKK4,2020-06-08 15:27:34+00:00
42375,GUTZZ SOCKK4,2020-12-06 01:09:53+00:00
42376,GUTZZ SOCKK4,2020-10-26 00:17:16+00:00
42377,GUTZZ SOCKK4,2020-06-23 17:46:00+00:00
42378,GUTZZ SOCKK4,2020-12-27 19:09:01+00:00
42379,GUTZZ SOCKK4,2020-10-04 10:06:46+00:00
42380,GUTZZ SOCKK4,2020-01-11 01:31:57+00:00
42381,GUTZZ SOCKK4,2020-04-10 01:04:29+00:00
42382,GUTZZ SOCKK4,2020-12-16 09:33:04+00:00
42383,GUTZZ SOCKK4,2020-08-02 15:23:20+00:00
42384,GUTZZ SOCKK4,2020-07-12 09:16:04+00:00
42385,GUTZZ SOCKK4,2020-02-24 11:12:45+00:00
42386,GUTZZ SOCKK4,2020-03-14 15:28:58+00:00
42387,GUTZZ SOCKK4,2020-06-21 11:53:08+00:00
42388,GUTZZ SOCKK4,2020-09-20 17:30:58+00:00
42389,GUTZZ SOCKK4,2020-05-19 21:48:16+00:00
42390,GUTZZ SOCKK4,2020-06-21 18:26:14+00:00
42391,GUTZZ SOCKK4,2020-08-21 15:58:51+00:00
42392,GUTZZ SOCKK4,2020-08-16 23:07:34+00:00
42393,GUTZZ SOCKK4,2020-01-03 07:10:22+00:00
42394,GUTZZ SOCKK4,2020-05-05 08:18:31+00:00
42395,GUTZZ SOCKK4,2020-02-28 08:25:11+00:00
42396,GUTZZ SOCKK4,2020-03-24 14:02:44+00:00
42397,GUTZZ SOCKK4,2020-09-28 02:13:12+00:00
42398,GUTZZ SOCKK4,2020-02-17 23:25:39+00:00
42399,GUTZZ SOCKK4,2020-12-19 10:53:15+00:00
42400,GUTZZ SOCKK4,2020-11-13 02:42:08+00:00
42401,GUTZZ SOCKK4,2020-07-05 14:07:01+00:00
42402,GUTZZ SOCKK4,2020-04-29 03:42:28+00:00
42403,GUTZZ SOCKK4,2020-08-05 13:12:08+00:00
42404,GUTZZ SOCKK4,2020-11-10 14:36:52+00:00
42405,GUTZZ SOCKK4,2020-09-01 16:24:17+00:00
42406,GUTZZ SOCKK4,2020-05-25 14:08:21+00:00
42407,GUTZZ SOCKK4,2020-01-28 20:27:17+00:00
42408,GUTZZ SOCKK4,2020-06-20 00:54:53+00:00
42409,GUTZZ SOCKK4,2020-09-21 09:45:32+00:00
42410,GUTZZ SOCKK4,2020-08-26 23:02:29+00:00
42411,GUTZZ SOCKK4,2020-08-18 09:32:54+00:00
42412,GUTZZ SOCKK4,2020-06-23 09:47:52+00:00
42413,GUTZZ SOCKK4,2020-07-10 20:30:44+00:00
42414,GUTZZ SOCKK4,2020-11-25 02:05:39+00:00
42415,GUTZZ SOCKK4,2020-01-05 16:39:41+00:00
42416,GUTZZ SOCKK4,2020-04-12 15:38:53+00:00
42417,GUTZZ SOCKK4,2020-12-11 19:27:27+00:00
42418,GUTZZ SOCKK4,2020-04-19 17:09:06+00:00
42419,GUTZZ SOCKK4,2021-01-30 21:44:48+00:00
42420,GUTZZ SOCKK4,2021-03-16 04:09:21+00:00
42421,GUTZZ SOCKK4,2021-03-02 10:12:26+00:00
42422,GUTZZ SOCKK4,2021-01-18 03:11:50+00:00
42425,GUTZZ SOCKK4,2021-09-29 08:47:25+00:00
42426,GUTZZ SOCKK4,2021-06-06 05:38:16+00:00
42427,GUTZZ SOCKK4,2021-03-26 04:28:09+00:00
42428,GUTZZ SOCKK4,2021-02-26 11:11:50+00:00
42430,GUTZZ SOCKK4,2021-04-25 03:34:59+00:00
42431,GUTZZ SOCKK4,2021-04-16 00:04:53+00:00
42432,GUTZZ SOCKK4,2021-03-17 15:43:47+00:00
42433,GUTZZ SOCKK4,2021-01-20 12:21:09+00:00
42434,GUTZZ SOCKK4,2021-04-11 04:35:50+00:00
42435,GUTZZ SOCKK4,2021-03-29 00:13:00+00:00
42436,GUTZZ SOCKK4,2021-02-19 16:16:04+00:00
42437,GUTZZ SOCKK4,2021-07-11 08:45:53+00:00
42438,GUTZZ SOCKK4,2021-07-03 06:19:39+00:00
42439,GUTZZ SOCKK4,2021-04-01 13:37:53+00:00
42440,GUTZZ SOCKK4,2021-09-07 09:47:28+00:00
42441,GUTZZ SOCKK4,2021-02-05 11:00:26+00:00
42442,GUTZZ SOCKK4,2021-07-19 21:33:31+00:00
42443,GUTZZ SOCKK4,2021-03-06 18:47:12+00:00
42444,GUTZZ SOCKK4,2021-03-20 08:32:08+00:00
42445,GUTZZ SOCKK4,2021-03-23 18:12:38+00:00
42446,GUTZZ SOCKK4,2021-01-23 08:56:58+00:00
42447,GUTZZ SOCKK4,2021-02-02 10:39:55+00:00
42449,GUTZZ SOCKK4,2021-05-07 07:58:58+00:00
42450,GUTZZ SOCKK4,2021-06-02 22:57:55+00:00
42451,GUTZZ SOCKK4,2021-06-13 16:39:08+00:00
